48.34090, 11.75410, 
48.34090, 11.75411, 
48.34090, 11.75412, 
48.34091, 11.75413, 
48.34091, 11.75414, 
48.34091, 11.75415, 
48.34091, 11.75416, 
48.34091, 11.75417, 
48.34091, 11.75418, 
48.34091, 11.75419, 
48.34091, 11.75421, 
48.34091, 11.75422, 
48.34091, 11.75423, 
48.34091, 11.75424, 
48.34091, 11.75425, 
48.34091, 11.75426, 
48.34092, 11.75427, 
48.34092, 11.75428, 
48.34092, 11.75429, 
48.34092, 11.75431, 
48.34092, 11.75432, 
48.34092, 11.75433, 
48.34092, 11.75434, 
48.34092, 11.75435, 
48.34092, 11.75437, 
48.34092, 11.75438, 
48.34092, 11.75439, 
48.34093, 11.75440, 
48.34093, 11.75441, 
48.34093, 11.75443, 
48.34093, 11.75444, 
48.34093, 11.75445, 
48.34093, 11.75446, 
48.34093, 11.75447, 
48.34093, 11.75448, 
48.34093, 11.75450, 
48.34093, 11.75451, 
48.34093, 11.75452, 
48.34094, 11.75454, 
48.34094, 11.75455, 
48.34094, 11.75457, 
48.34094, 11.75458, 
48.34094, 11.75459, 
48.34094, 11.75461, 
48.34094, 11.75462, 
48.34095, 11.75464, 
48.34095, 11.75465, 
48.34095, 11.75467, 
48.34095, 11.75468, 
48.34095, 11.75469, 
48.34095, 11.75471, 
48.34095, 11.75472, 
48.34096, 11.75474, 
48.34096, 11.75475, 
48.34096, 11.75476, 
48.34096, 11.75478, 
48.34096, 11.75479, 
48.34096, 11.75481, 
48.34096, 11.75483, 
48.34096, 11.75484, 
48.34097, 11.75486, 
48.34097, 11.75488, 
48.34097, 11.75489, 
48.34097, 11.75491, 
48.34097, 11.75492, 
48.34097, 11.75494, 
48.34097, 11.75496, 
48.34097, 11.75497, 
48.34098, 11.75499, 
48.34098, 11.75501, 
48.34098, 11.75502, 
48.34098, 11.75504, 
48.34098, 11.75505, 
48.34098, 11.75507, 
48.34098, 11.75509, 
48.34098, 11.75510, 
48.34099, 11.75512, 
48.34099, 11.75514, 
48.34099, 11.75516, 
48.34099, 11.75517, 
48.34099, 11.75519, 
48.34099, 11.75521, 
48.34099, 11.75523, 
48.34100, 11.75525, 
48.34100, 11.75526, 
48.34100, 11.75528, 
48.34100, 11.75530, 
48.34100, 11.75532, 
48.34100, 11.75534, 
48.34100, 11.75535, 
48.34101, 11.75537, 
48.34101, 11.75539, 
48.34101, 11.75541, 
48.34101, 11.75543, 
48.34101, 11.75544, 
48.34101, 11.75546, 
48.34101, 11.75548, 
48.34102, 11.75550, 
48.34102, 11.75552, 
48.34102, 11.75554, 
48.34102, 11.75556, 
